time_id,order_date,day_of_week,month,year,quarter
15021,2019-04-25 17:00:00,Thursday,4,2019,2
15022,2019-04-25 17:06:00,Thursday,4,2019,2
15023,2019-04-25 17:12:00,Thursday,4,2019,2
15024,2019-04-25 17:16:00,Thursday,4,2019,2
15025,2019-04-25 17:16:00,Thursday,4,2019,2
15026,2019-04-25 17:17:00,Thursday,4,2019,2
15027,2019-04-25 17:19:00,Thursday,4,2019,2
15028,2019-04-25 17:20:00,Thursday,4,2019,2
15029,2019-04-25 17:20:00,Thursday,4,2019,2
15030,2019-04-25 17:26:00,Thursday,4,2019,2
15031,2019-04-25 17:27:00,Thursday,4,2019,2
15032,2019-04-25 17:28:00,Thursday,4,2019,2
15033,2019-04-25 17:30:00,Thursday,4,2019,2
15034,2019-04-25 17:32:00,Thursday,4,2019,2
15035,2019-04-25 17:35:00,Thursday,4,2019,2
15036,2019-04-25 17:35:00,Thursday,4,2019,2
15037,2019-04-25 17:38:00,Thursday,4,2019,2
15038,2019-04-25 17:39:00,Thursday,4,2019,2
15039,2019-04-25 17:40:00,Thursday,4,2019,2
15040,2019-04-25 17:43:00,Thursday,4,2019,2
15041,2019-04-25 17:45:00,Thursday,4,2019,2
15042,2019-04-25 17:45:00,Thursday,4,2019,2
15043,2019-04-25 17:46:00,Thursday,4,2019,2
15044,2019-04-25 17:46:00,Thursday,4,2019,2
15045,2019-04-25 17:47:00,Thursday,4,2019,2
15046,2019-04-25 17:50:00,Thursday,4,2019,2
15047,2019-04-25 17:55:00,Thursday,4,2019,2
15048,2019-04-25 17:57:00,Thursday,4,2019,2
15049,2019-04-25 17:57:00,Thursday,4,2019,2
15050,2019-04-25 17:59:00,Thursday,4,2019,2
15051,2019-04-25 18:05:00,Thursday,4,2019,2
15052,2019-04-25 18:05:00,Thursday,4,2019,2
15053,2019-04-25 18:08:00,Thursday,4,2019,2
15054,2019-04-25 18:11:00,Thursday,4,2019,2
15055,2019-04-25 18:11:00,Thursday,4,2019,2
15056,2019-04-25 18:14:00,Thursday,4,2019,2
15057,2019-04-25 18:16:00,Thursday,4,2019,2
15058,2019-04-25 18:19:00,Thursday,4,2019,2
15059,2019-04-25 18:21:00,Thursday,4,2019,2
15060,2019-04-25 18:21:00,Thursday,4,2019,2
15061,2019-04-25 18:21:00,Thursday,4,2019,2
15062,2019-04-25 18:22:00,Thursday,4,2019,2
15063,2019-04-25 18:22:00,Thursday,4,2019,2
15064,2019-04-25 18:23:00,Thursday,4,2019,2
15065,2019-04-25 18:24:00,Thursday,4,2019,2
15066,2019-04-25 18:26:00,Thursday,4,2019,2
15067,2019-04-25 18:28:00,Thursday,4,2019,2
15068,2019-04-25 18:28:00,Thursday,4,2019,2
15069,2019-04-25 18:29:00,Thursday,4,2019,2
15070,2019-04-25 18:29:00,Thursday,4,2019,2
15071,2019-04-25 18:31:00,Thursday,4,2019,2
15072,2019-04-25 18:32:00,Thursday,4,2019,2
15073,2019-04-25 18:32:00,Thursday,4,2019,2
15074,2019-04-25 18:36:00,Thursday,4,2019,2
15075,2019-04-25 18:37:00,Thursday,4,2019,2
15076,2019-04-25 18:40:00,Thursday,4,2019,2
15077,2019-04-25 18:43:00,Thursday,4,2019,2
15078,2019-04-25 18:44:00,Thursday,4,2019,2
15079,2019-04-25 18:45:00,Thursday,4,2019,2
15080,2019-04-25 18:46:00,Thursday,4,2019,2
15081,2019-04-25 18:48:00,Thursday,4,2019,2
15082,2019-04-25 18:48:00,Thursday,4,2019,2
15083,2019-04-25 18:49:00,Thursday,4,2019,2
15084,2019-04-25 18:51:00,Thursday,4,2019,2
15085,2019-04-25 18:51:00,Thursday,4,2019,2
15086,2019-04-25 18:51:00,Thursday,4,2019,2
15087,2019-04-25 18:52:00,Thursday,4,2019,2
15088,2019-04-25 18:55:00,Thursday,4,2019,2
15089,2019-04-25 18:56:00,Thursday,4,2019,2
15090,2019-04-25 18:57:00,Thursday,4,2019,2
15091,2019-04-25 18:57:00,Thursday,4,2019,2
15092,2019-04-25 18:59:00,Thursday,4,2019,2
15093,2019-04-25 19:01:00,Thursday,4,2019,2
15094,2019-04-25 19:01:00,Thursday,4,2019,2
15095,2019-04-25 19:01:00,Thursday,4,2019,2
15096,2019-04-25 19:01:00,Thursday,4,2019,2
15097,2019-04-25 19:01:00,Thursday,4,2019,2
15098,2019-04-25 19:01:00,Thursday,4,2019,2
15099,2019-04-25 19:02:00,Thursday,4,2019,2
15100,2019-04-25 19:04:00,Thursday,4,2019,2
15101,2019-04-25 19:04:00,Thursday,4,2019,2
15102,2019-04-25 19:04:00,Thursday,4,2019,2
15103,2019-04-25 19:04:00,Thursday,4,2019,2
15104,2019-04-25 19:06:00,Thursday,4,2019,2
15105,2019-04-25 19:07:00,Thursday,4,2019,2
15106,2019-04-25 19:09:00,Thursday,4,2019,2
15107,2019-04-25 19:11:00,Thursday,4,2019,2
15108,2019-04-25 19:11:00,Thursday,4,2019,2
15109,2019-04-25 19:13:00,Thursday,4,2019,2
15110,2019-04-25 19:15:00,Thursday,4,2019,2
15111,2019-04-25 19:18:00,Thursday,4,2019,2
15112,2019-04-25 19:19:00,Thursday,4,2019,2
15113,2019-04-25 19:19:00,Thursday,4,2019,2
15114,2019-04-25 19:19:00,Thursday,4,2019,2
15115,2019-04-25 19:20:00,Thursday,4,2019,2
15116,2019-04-25 19:22:00,Thursday,4,2019,2
15117,2019-04-25 19:24:00,Thursday,4,2019,2
15118,2019-04-25 19:27:00,Thursday,4,2019,2
15119,2019-04-25 19:27:00,Thursday,4,2019,2
15120,2019-04-25 19:27:00,Thursday,4,2019,2
15121,2019-04-25 19:29:00,Thursday,4,2019,2
15122,2019-04-25 19:29:00,Thursday,4,2019,2
15123,2019-04-25 19:30:00,Thursday,4,2019,2
15124,2019-04-25 19:31:00,Thursday,4,2019,2
15125,2019-04-25 19:36:00,Thursday,4,2019,2
15126,2019-04-25 19:37:00,Thursday,4,2019,2
15127,2019-04-25 19:41:00,Thursday,4,2019,2
15128,2019-04-25 19:41:00,Thursday,4,2019,2
15129,2019-04-25 19:41:00,Thursday,4,2019,2
15130,2019-04-25 19:43:00,Thursday,4,2019,2
15131,2019-04-25 19:45:00,Thursday,4,2019,2
15132,2019-04-25 19:47:00,Thursday,4,2019,2
15133,2019-04-25 19:48:00,Thursday,4,2019,2
15134,2019-04-25 19:49:00,Thursday,4,2019,2
15135,2019-04-25 19:49:00,Thursday,4,2019,2
15136,2019-04-25 19:50:00,Thursday,4,2019,2
15137,2019-04-25 19:51:00,Thursday,4,2019,2
15138,2019-04-25 19:53:00,Thursday,4,2019,2
15139,2019-04-25 19:53:00,Thursday,4,2019,2
15140,2019-04-25 19:56:00,Thursday,4,2019,2
15141,2019-04-25 19:58:00,Thursday,4,2019,2
15142,2019-04-25 20:02:00,Thursday,4,2019,2
15143,2019-04-25 20:03:00,Thursday,4,2019,2
15144,2019-04-25 20:03:00,Thursday,4,2019,2
15145,2019-04-25 20:04:00,Thursday,4,2019,2
15146,2019-04-25 20:07:00,Thursday,4,2019,2
15147,2019-04-25 20:12:00,Thursday,4,2019,2
15148,2019-04-25 20:17:00,Thursday,4,2019,2
15149,2019-04-25 20:17:00,Thursday,4,2019,2
15150,2019-04-25 20:18:00,Thursday,4,2019,2
15151,2019-04-25 20:24:00,Thursday,4,2019,2
15152,2019-04-25 20:27:00,Thursday,4,2019,2
15153,2019-04-25 20:33:00,Thursday,4,2019,2
15154,2019-04-25 20:33:00,Thursday,4,2019,2
15155,2019-04-25 20:35:00,Thursday,4,2019,2
15156,2019-04-25 20:40:00,Thursday,4,2019,2
15157,2019-04-25 20:43:00,Thursday,4,2019,2
15158,2019-04-25 20:43:00,Thursday,4,2019,2
15159,2019-04-25 20:44:00,Thursday,4,2019,2
15160,2019-04-25 20:45:00,Thursday,4,2019,2
15161,2019-04-25 20:46:00,Thursday,4,2019,2
15162,2019-04-25 20:48:00,Thursday,4,2019,2
15163,2019-04-25 20:50:00,Thursday,4,2019,2
15164,2019-04-25 20:51:00,Thursday,4,2019,2
15165,2019-04-25 20:51:00,Thursday,4,2019,2
15166,2019-04-25 20:51:00,Thursday,4,2019,2
15167,2019-04-25 20:53:00,Thursday,4,2019,2
15168,2019-04-25 20:55:00,Thursday,4,2019,2
15169,2019-04-25 20:56:00,Thursday,4,2019,2
15170,2019-04-25 20:59:00,Thursday,4,2019,2
15171,2019-04-25 21:00:00,Thursday,4,2019,2
15172,2019-04-25 21:02:00,Thursday,4,2019,2
15173,2019-04-25 21:04:00,Thursday,4,2019,2
15174,2019-04-25 21:05:00,Thursday,4,2019,2
15175,2019-04-25 21:07:00,Thursday,4,2019,2
15176,2019-04-25 21:07:00,Thursday,4,2019,2
15177,2019-04-25 21:08:00,Thursday,4,2019,2
15178,2019-04-25 21:09:00,Thursday,4,2019,2
15179,2019-04-25 21:19:00,Thursday,4,2019,2
15180,2019-04-25 21:21:00,Thursday,4,2019,2
15181,2019-04-25 21:22:00,Thursday,4,2019,2
15182,2019-04-25 21:23:00,Thursday,4,2019,2
15183,2019-04-25 21:25:00,Thursday,4,2019,2
15184,2019-04-25 21:25:00,Thursday,4,2019,2
15185,2019-04-25 21:27:00,Thursday,4,2019,2
15186,2019-04-25 21:27:00,Thursday,4,2019,2
15187,2019-04-25 21:27:00,Thursday,4,2019,2
15188,2019-04-25 21:34:00,Thursday,4,2019,2
15189,2019-04-25 21:36:00,Thursday,4,2019,2
15190,2019-04-25 21:36:00,Thursday,4,2019,2
15191,2019-04-25 21:39:00,Thursday,4,2019,2
15192,2019-04-25 21:40:00,Thursday,4,2019,2
15193,2019-04-25 21:44:00,Thursday,4,2019,2
15194,2019-04-25 21:44:00,Thursday,4,2019,2
15195,2019-04-25 21:51:00,Thursday,4,2019,2
15196,2019-04-25 21:53:00,Thursday,4,2019,2
15197,2019-04-25 21:53:00,Thursday,4,2019,2
15198,2019-04-25 21:54:00,Thursday,4,2019,2
15199,2019-04-25 21:56:00,Thursday,4,2019,2
15200,2019-04-25 21:57:00,Thursday,4,2019,2
15201,2019-04-25 22:05:00,Thursday,4,2019,2
15202,2019-04-25 22:07:00,Thursday,4,2019,2
15203,2019-04-25 22:08:00,Thursday,4,2019,2
15204,2019-04-25 22:08:00,Thursday,4,2019,2
15205,2019-04-25 22:15:00,Thursday,4,2019,2
15206,2019-04-25 22:15:00,Thursday,4,2019,2
15207,2019-04-25 22:16:00,Thursday,4,2019,2
15208,2019-04-25 22:17:00,Thursday,4,2019,2
15209,2019-04-25 22:18:00,Thursday,4,2019,2
15210,2019-04-25 22:21:00,Thursday,4,2019,2
15211,2019-04-25 22:21:00,Thursday,4,2019,2
15212,2019-04-25 22:21:00,Thursday,4,2019,2
15213,2019-04-25 22:28:00,Thursday,4,2019,2
15214,2019-04-25 22:28:00,Thursday,4,2019,2
15215,2019-04-25 22:31:00,Thursday,4,2019,2
15216,2019-04-25 22:38:00,Thursday,4,2019,2
15217,2019-04-25 22:40:00,Thursday,4,2019,2
15218,2019-04-25 22:48:00,Thursday,4,2019,2
15219,2019-04-25 22:49:00,Thursday,4,2019,2
15220,2019-04-25 22:50:00,Thursday,4,2019,2
15221,2019-04-25 22:54:00,Thursday,4,2019,2
15222,2019-04-25 22:56:00,Thursday,4,2019,2
15223,2019-04-25 22:59:00,Thursday,4,2019,2
15224,2019-04-25 23:00:00,Thursday,4,2019,2
15225,2019-04-25 23:01:00,Thursday,4,2019,2
15226,2019-04-25 23:04:00,Thursday,4,2019,2
15227,2019-04-25 23:05:00,Thursday,4,2019,2
15228,2019-04-25 23:07:00,Thursday,4,2019,2
15229,2019-04-25 23:09:00,Thursday,4,2019,2
15230,2019-04-25 23:10:00,Thursday,4,2019,2
15231,2019-04-25 23:10:00,Thursday,4,2019,2
15232,2019-04-25 23:11:00,Thursday,4,2019,2
15233,2019-04-25 23:11:00,Thursday,4,2019,2
15234,2019-04-25 23:15:00,Thursday,4,2019,2
15235,2019-04-25 23:15:00,Thursday,4,2019,2
15236,2019-04-25 23:23:00,Thursday,4,2019,2
15237,2019-04-25 23:45:00,Thursday,4,2019,2
15238,2019-04-25 23:46:00,Thursday,4,2019,2
15239,2019-04-25 23:46:00,Thursday,4,2019,2
15240,2019-04-25 23:48:00,Thursday,4,2019,2
15241,2019-04-25 23:49:00,Thursday,4,2019,2
15242,2019-04-25 23:53:00,Thursday,4,2019,2
15243,2019-04-25 23:53:00,Thursday,4,2019,2
15244,2019-04-26 00:01:00,Friday,4,2019,2
15245,2019-04-26 00:06:00,Friday,4,2019,2
15246,2019-04-26 00:10:00,Friday,4,2019,2
15247,2019-04-26 00:17:00,Friday,4,2019,2
15248,2019-04-26 00:21:00,Friday,4,2019,2
15249,2019-04-26 00:28:00,Friday,4,2019,2
15250,2019-04-26 00:32:00,Friday,4,2019,2
15251,2019-04-26 00:35:00,Friday,4,2019,2
15252,2019-04-26 00:40:00,Friday,4,2019,2
15253,2019-04-26 00:51:00,Friday,4,2019,2
15254,2019-04-26 00:53:00,Friday,4,2019,2
15255,2019-04-26 00:56:00,Friday,4,2019,2
15256,2019-04-26 01:03:00,Friday,4,2019,2
15257,2019-04-26 01:19:00,Friday,4,2019,2
15258,2019-04-26 01:30:00,Friday,4,2019,2
15259,2019-04-26 01:33:00,Friday,4,2019,2
15260,2019-04-26 01:34:00,Friday,4,2019,2
15261,2019-04-26 01:40:00,Friday,4,2019,2
15262,2019-04-26 02:36:00,Friday,4,2019,2
15263,2019-04-26 02:54:00,Friday,4,2019,2
15264,2019-04-26 03:01:00,Friday,4,2019,2
15265,2019-04-26 04:13:00,Friday,4,2019,2
15266,2019-04-26 04:34:00,Friday,4,2019,2
15267,2019-04-26 04:43:00,Friday,4,2019,2
15268,2019-04-26 05:19:00,Friday,4,2019,2
15269,2019-04-26 05:29:00,Friday,4,2019,2
15270,2019-04-26 05:29:00,Friday,4,2019,2
15271,2019-04-26 05:30:00,Friday,4,2019,2
15272,2019-04-26 05:43:00,Friday,4,2019,2
15273,2019-04-26 05:43:00,Friday,4,2019,2
15274,2019-04-26 05:43:00,Friday,4,2019,2
15275,2019-04-26 05:45:00,Friday,4,2019,2
15276,2019-04-26 05:59:00,Friday,4,2019,2
15277,2019-04-26 06:09:00,Friday,4,2019,2
15278,2019-04-26 06:09:00,Friday,4,2019,2
15279,2019-04-26 06:16:00,Friday,4,2019,2
15280,2019-04-26 06:16:00,Friday,4,2019,2
15281,2019-04-26 06:24:00,Friday,4,2019,2
15282,2019-04-26 06:26:00,Friday,4,2019,2
15283,2019-04-26 06:29:00,Friday,4,2019,2
15284,2019-04-26 06:36:00,Friday,4,2019,2
15285,2019-04-26 06:47:00,Friday,4,2019,2
15286,2019-04-26 06:56:00,Friday,4,2019,2
15287,2019-04-26 07:07:00,Friday,4,2019,2
15288,2019-04-26 07:09:00,Friday,4,2019,2
15289,2019-04-26 07:26:00,Friday,4,2019,2
15290,2019-04-26 07:27:00,Friday,4,2019,2
15291,2019-04-26 07:28:00,Friday,4,2019,2
15292,2019-04-26 07:35:00,Friday,4,2019,2
15293,2019-04-26 07:36:00,Friday,4,2019,2
15294,2019-04-26 07:39:00,Friday,4,2019,2
15295,2019-04-26 07:50:00,Friday,4,2019,2
15296,2019-04-26 07:55:00,Friday,4,2019,2
15297,2019-04-26 07:56:00,Friday,4,2019,2
15298,2019-04-26 07:59:00,Friday,4,2019,2
15299,2019-04-26 08:05:00,Friday,4,2019,2
15300,2019-04-26 08:05:00,Friday,4,2019,2
15301,2019-04-26 08:05:00,Friday,4,2019,2
15302,2019-04-26 08:09:00,Friday,4,2019,2
15303,2019-04-26 08:11:00,Friday,4,2019,2
15304,2019-04-26 08:12:00,Friday,4,2019,2
15305,2019-04-26 08:12:00,Friday,4,2019,2
15306,2019-04-26 08:16:00,Friday,4,2019,2
15307,2019-04-26 08:17:00,Friday,4,2019,2
15308,2019-04-26 08:22:00,Friday,4,2019,2
15309,2019-04-26 08:23:00,Friday,4,2019,2
15310,2019-04-26 08:25:00,Friday,4,2019,2
15311,2019-04-26 08:25:00,Friday,4,2019,2
15312,2019-04-26 08:44:00,Friday,4,2019,2
15313,2019-04-26 08:45:00,Friday,4,2019,2
15314,2019-04-26 08:49:00,Friday,4,2019,2
15315,2019-04-26 08:51:00,Friday,4,2019,2
15316,2019-04-26 08:51:00,Friday,4,2019,2
15317,2019-04-26 08:55:00,Friday,4,2019,2
15318,2019-04-26 08:56:00,Friday,4,2019,2
15319,2019-04-26 08:58:00,Friday,4,2019,2
15320,2019-04-26 09:01:00,Friday,4,2019,2
15321,2019-04-26 09:01:00,Friday,4,2019,2
15322,2019-04-26 09:07:00,Friday,4,2019,2
15323,2019-04-26 09:07:00,Friday,4,2019,2
15324,2019-04-26 09:09:00,Friday,4,2019,2
15325,2019-04-26 09:09:00,Friday,4,2019,2
15326,2019-04-26 09:10:00,Friday,4,2019,2
15327,2019-04-26 09:11:00,Friday,4,2019,2
15328,2019-04-26 09:15:00,Friday,4,2019,2
15329,2019-04-26 09:21:00,Friday,4,2019,2
15330,2019-04-26 09:23:00,Friday,4,2019,2
15331,2019-04-26 09:24:00,Friday,4,2019,2
15332,2019-04-26 09:32:00,Friday,4,2019,2
15333,2019-04-26 09:35:00,Friday,4,2019,2
15334,2019-04-26 09:37:00,Friday,4,2019,2
15335,2019-04-26 09:41:00,Friday,4,2019,2
15336,2019-04-26 09:46:00,Friday,4,2019,2
15337,2019-04-26 09:47:00,Friday,4,2019,2
15338,2019-04-26 09:48:00,Friday,4,2019,2
15339,2019-04-26 09:50:00,Friday,4,2019,2
15340,2019-04-26 09:51:00,Friday,4,2019,2
15341,2019-04-26 09:55:00,Friday,4,2019,2
15342,2019-04-26 10:00:00,Friday,4,2019,2
15343,2019-04-26 10:01:00,Friday,4,2019,2
15344,2019-04-26 10:02:00,Friday,4,2019,2
15345,2019-04-26 10:02:00,Friday,4,2019,2
15346,2019-04-26 10:05:00,Friday,4,2019,2
15347,2019-04-26 10:06:00,Friday,4,2019,2
15348,2019-04-26 10:12:00,Friday,4,2019,2
15349,2019-04-26 10:14:00,Friday,4,2019,2
15350,2019-04-26 10:21:00,Friday,4,2019,2
15351,2019-04-26 10:22:00,Friday,4,2019,2
15352,2019-04-26 10:24:00,Friday,4,2019,2
15353,2019-04-26 10:28:00,Friday,4,2019,2
15354,2019-04-26 10:28:00,Friday,4,2019,2
15355,2019-04-26 10:29:00,Friday,4,2019,2
15356,2019-04-26 10:30:00,Friday,4,2019,2
15357,2019-04-26 10:33:00,Friday,4,2019,2
15358,2019-04-26 10:35:00,Friday,4,2019,2
15359,2019-04-26 10:36:00,Friday,4,2019,2
15360,2019-04-26 10:37:00,Friday,4,2019,2
15361,2019-04-26 10:37:00,Friday,4,2019,2
15362,2019-04-26 10:40:00,Friday,4,2019,2
15363,2019-04-26 10:40:00,Friday,4,2019,2
15364,2019-04-26 10:40:00,Friday,4,2019,2
15365,2019-04-26 10:43:00,Friday,4,2019,2
15366,2019-04-26 10:44:00,Friday,4,2019,2
15367,2019-04-26 10:45:00,Friday,4,2019,2
15368,2019-04-26 10:45:00,Friday,4,2019,2
15369,2019-04-26 10:45:00,Friday,4,2019,2
15370,2019-04-26 10:46:00,Friday,4,2019,2
15371,2019-04-26 10:47:00,Friday,4,2019,2
15372,2019-04-26 10:49:00,Friday,4,2019,2
15373,2019-04-26 10:49:00,Friday,4,2019,2
15374,2019-04-26 10:49:00,Friday,4,2019,2
15375,2019-04-26 10:50:00,Friday,4,2019,2
15376,2019-04-26 10:51:00,Friday,4,2019,2
15377,2019-04-26 10:51:00,Friday,4,2019,2
15378,2019-04-26 10:58:00,Friday,4,2019,2
15379,2019-04-26 10:58:00,Friday,4,2019,2
15380,2019-04-26 11:02:00,Friday,4,2019,2
15381,2019-04-26 11:04:00,Friday,4,2019,2
15382,2019-04-26 11:05:00,Friday,4,2019,2
15383,2019-04-26 11:07:00,Friday,4,2019,2
15384,2019-04-26 11:07:00,Friday,4,2019,2
15385,2019-04-26 11:08:00,Friday,4,2019,2
15386,2019-04-26 11:09:00,Friday,4,2019,2
15387,2019-04-26 11:15:00,Friday,4,2019,2
15388,2019-04-26 11:19:00,Friday,4,2019,2
15389,2019-04-26 11:19:00,Friday,4,2019,2
15390,2019-04-26 11:20:00,Friday,4,2019,2
15391,2019-04-26 11:20:00,Friday,4,2019,2
15392,2019-04-26 11:23:00,Friday,4,2019,2
15393,2019-04-26 11:23:00,Friday,4,2019,2
15394,2019-04-26 11:26:00,Friday,4,2019,2
15395,2019-04-26 11:28:00,Friday,4,2019,2
15396,2019-04-26 11:29:00,Friday,4,2019,2
15397,2019-04-26 11:29:00,Friday,4,2019,2
15398,2019-04-26 11:31:00,Friday,4,2019,2
15399,2019-04-26 11:32:00,Friday,4,2019,2
15400,2019-04-26 11:32:00,Friday,4,2019,2
15401,2019-04-26 11:37:00,Friday,4,2019,2
15402,2019-04-26 11:39:00,Friday,4,2019,2
15403,2019-04-26 11:40:00,Friday,4,2019,2
15404,2019-04-26 11:41:00,Friday,4,2019,2
15405,2019-04-26 11:44:00,Friday,4,2019,2
15406,2019-04-26 11:45:00,Friday,4,2019,2
15407,2019-04-26 11:46:00,Friday,4,2019,2
15408,2019-04-26 11:48:00,Friday,4,2019,2
15409,2019-04-26 11:48:00,Friday,4,2019,2
15410,2019-04-26 11:52:00,Friday,4,2019,2
15411,2019-04-26 11:53:00,Friday,4,2019,2
15412,2019-04-26 11:53:00,Friday,4,2019,2
15413,2019-04-26 11:55:00,Friday,4,2019,2
15414,2019-04-26 11:57:00,Friday,4,2019,2
15415,2019-04-26 11:58:00,Friday,4,2019,2
15416,2019-04-26 11:58:00,Friday,4,2019,2
15417,2019-04-26 11:58:00,Friday,4,2019,2
15418,2019-04-26 12:00:00,Friday,4,2019,2
15419,2019-04-26 12:01:00,Friday,4,2019,2
15420,2019-04-26 12:02:00,Friday,4,2019,2
15421,2019-04-26 12:02:00,Friday,4,2019,2
15422,2019-04-26 12:06:00,Friday,4,2019,2
15423,2019-04-26 12:08:00,Friday,4,2019,2
15424,2019-04-26 12:08:00,Friday,4,2019,2
15425,2019-04-26 12:10:00,Friday,4,2019,2
15426,2019-04-26 12:10:00,Friday,4,2019,2
15427,2019-04-26 12:11:00,Friday,4,2019,2
15428,2019-04-26 12:12:00,Friday,4,2019,2
15429,2019-04-26 12:12:00,Friday,4,2019,2
15430,2019-04-26 12:15:00,Friday,4,2019,2
15431,2019-04-26 12:15:00,Friday,4,2019,2
15432,2019-04-26 12:15:00,Friday,4,2019,2
15433,2019-04-26 12:20:00,Friday,4,2019,2
15434,2019-04-26 12:20:00,Friday,4,2019,2
15435,2019-04-26 12:21:00,Friday,4,2019,2
15436,2019-04-26 12:23:00,Friday,4,2019,2
15437,2019-04-26 12:23:00,Friday,4,2019,2
15438,2019-04-26 12:24:00,Friday,4,2019,2
15439,2019-04-26 12:25:00,Friday,4,2019,2
15440,2019-04-26 12:27:00,Friday,4,2019,2
15441,2019-04-26 12:29:00,Friday,4,2019,2
15442,2019-04-26 12:30:00,Friday,4,2019,2
15443,2019-04-26 12:30:00,Friday,4,2019,2
15444,2019-04-26 12:34:00,Friday,4,2019,2
15445,2019-04-26 12:35:00,Friday,4,2019,2
15446,2019-04-26 12:37:00,Friday,4,2019,2
15447,2019-04-26 12:40:00,Friday,4,2019,2
15448,2019-04-26 12:45:00,Friday,4,2019,2
15449,2019-04-26 12:45:00,Friday,4,2019,2
15450,2019-04-26 12:46:00,Friday,4,2019,2
15451,2019-04-26 12:48:00,Friday,4,2019,2
15452,2019-04-26 12:48:00,Friday,4,2019,2
15453,2019-04-26 12:49:00,Friday,4,2019,2
15454,2019-04-26 12:53:00,Friday,4,2019,2
15455,2019-04-26 13:04:00,Friday,4,2019,2
15456,2019-04-26 13:08:00,Friday,4,2019,2
15457,2019-04-26 13:09:00,Friday,4,2019,2
15458,2019-04-26 13:09:00,Friday,4,2019,2
15459,2019-04-26 13:09:00,Friday,4,2019,2
15460,2019-04-26 13:11:00,Friday,4,2019,2
15461,2019-04-26 13:11:00,Friday,4,2019,2
15462,2019-04-26 13:11:00,Friday,4,2019,2
15463,2019-04-26 13:13:00,Friday,4,2019,2
15464,2019-04-26 13:14:00,Friday,4,2019,2
15465,2019-04-26 13:17:00,Friday,4,2019,2
15466,2019-04-26 13:20:00,Friday,4,2019,2
15467,2019-04-26 13:20:00,Friday,4,2019,2
15468,2019-04-26 13:20:00,Friday,4,2019,2
15469,2019-04-26 13:24:00,Friday,4,2019,2
15470,2019-04-26 13:25:00,Friday,4,2019,2
15471,2019-04-26 13:25:00,Friday,4,2019,2
15472,2019-04-26 13:29:00,Friday,4,2019,2
15473,2019-04-26 13:30:00,Friday,4,2019,2
15474,2019-04-26 13:35:00,Friday,4,2019,2
15475,2019-04-26 13:35:00,Friday,4,2019,2
15476,2019-04-26 13:42:00,Friday,4,2019,2
15477,2019-04-26 13:43:00,Friday,4,2019,2
15478,2019-04-26 13:43:00,Friday,4,2019,2
15479,2019-04-26 13:43:00,Friday,4,2019,2
15480,2019-04-26 13:45:00,Friday,4,2019,2
15481,2019-04-26 13:55:00,Friday,4,2019,2
15482,2019-04-26 13:56:00,Friday,4,2019,2
15483,2019-04-26 14:01:00,Friday,4,2019,2
15484,2019-04-26 14:02:00,Friday,4,2019,2
15485,2019-04-26 14:03:00,Friday,4,2019,2
15486,2019-04-26 14:06:00,Friday,4,2019,2
15487,2019-04-26 14:06:00,Friday,4,2019,2
15488,2019-04-26 14:08:00,Friday,4,2019,2
15489,2019-04-26 14:11:00,Friday,4,2019,2
15490,2019-04-26 14:13:00,Friday,4,2019,2
15491,2019-04-26 14:14:00,Friday,4,2019,2
15492,2019-04-26 14:15:00,Friday,4,2019,2
15493,2019-04-26 14:16:00,Friday,4,2019,2
15494,2019-04-26 14:16:00,Friday,4,2019,2
15495,2019-04-26 14:18:00,Friday,4,2019,2
15496,2019-04-26 14:19:00,Friday,4,2019,2
15497,2019-04-26 14:21:00,Friday,4,2019,2
15498,2019-04-26 14:24:00,Friday,4,2019,2
15499,2019-04-26 14:24:00,Friday,4,2019,2
15500,2019-04-26 14:25:00,Friday,4,2019,2
15501,2019-04-26 14:26:00,Friday,4,2019,2
15502,2019-04-26 14:27:00,Friday,4,2019,2
15503,2019-04-26 14:30:00,Friday,4,2019,2
15504,2019-04-26 14:32:00,Friday,4,2019,2
15505,2019-04-26 14:35:00,Friday,4,2019,2
15506,2019-04-26 14:37:00,Friday,4,2019,2
15507,2019-04-26 14:41:00,Friday,4,2019,2
15508,2019-04-26 14:45:00,Friday,4,2019,2
15509,2019-04-26 14:46:00,Friday,4,2019,2
15510,2019-04-26 14:48:00,Friday,4,2019,2
15511,2019-04-26 14:50:00,Friday,4,2019,2
15512,2019-04-26 14:50:00,Friday,4,2019,2
15513,2019-04-26 14:54:00,Friday,4,2019,2
15514,2019-04-26 14:54:00,Friday,4,2019,2
15515,2019-04-26 14:55:00,Friday,4,2019,2
15516,2019-04-26 14:55:00,Friday,4,2019,2
15517,2019-04-26 14:58:00,Friday,4,2019,2
15518,2019-04-26 14:59:00,Friday,4,2019,2
15519,2019-04-26 15:00:00,Friday,4,2019,2
15520,2019-04-26 15:02:00,Friday,4,2019,2
15521,2019-04-26 15:04:00,Friday,4,2019,2
15522,2019-04-26 15:06:00,Friday,4,2019,2
15523,2019-04-26 15:07:00,Friday,4,2019,2
15524,2019-04-26 15:08:00,Friday,4,2019,2
15525,2019-04-26 15:10:00,Friday,4,2019,2
15526,2019-04-26 15:11:00,Friday,4,2019,2
15527,2019-04-26 15:13:00,Friday,4,2019,2
15528,2019-04-26 15:13:00,Friday,4,2019,2
15529,2019-04-26 15:22:00,Friday,4,2019,2
