Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id
240606,"2019-08-01 17:23:00
",67,1,36,92
243779,"2019-08-01 17:24:00
",93,1,79,93
239495,"2019-08-01 17:27:00
",29,2,11,94
245323,"2019-08-01 17:33:00
",10,1,49,95
246943,"2019-08-01 17:37:00
",44,1,33,96
245534,"2019-08-01 17:40:00
",63,1,86,97
244986,"2019-08-01 17:41:00
",41,1,51,98
245291,"2019-08-01 17:41:00
",56,2,89,99
242284,"2019-08-01 17:42:00
",74,1,94,100
242239,"2019-08-01 17:43:00
",100,2,30,101
244964,"2019-08-01 17:48:00
",68,2,52,102
245032,"2019-08-01 17:51:00
",49,1,13,103
238773,"2019-08-01 17:54:00
",40,1,16,104
236901,"2019-08-01 18:11:00
",98,1,5,105
241216,"2019-08-01 18:14:00
",31,1,11,106
239021,"2019-08-01 18:21:00
",68,1,65,107
247593,"2019-08-01 18:22:00
",60,1,55,108
243234,"2019-08-01 18:22:00
",76,1,86,109
247121,"2019-08-01 18:27:00
",52,4,35,110
242568,"2019-08-01 18:29:00
",17,1,57,111
242653,"2019-08-01 18:29:00
",39,1,8,112
242803,"2019-08-01 18:30:00
",87,5,41,113
245677,"2019-08-01 18:31:00
",57,3,81,114
246423,"2019-08-01 18:35:00
",20,1,30,115
239428,"2019-08-01 18:37:00
",72,1,81,116
245065,"2019-08-01 18:38:00
",46,1,37,117
236802,"2019-08-01 18:43:00
",67,1,28,118
241582,"2019-08-01 18:43:00
",66,1,4,119
244094,"2019-08-01 18:45:00
",66,1,11,120
239695,"2019-08-01 18:46:00
",13,2,25,121
244542,"2019-08-01 18:46:00
",64,1,45,122
237966,"2019-08-01 18:49:00
",41,1,96,123
238276,"2019-08-01 18:49:00
",42,2,34,124
240202,"2019-08-01 18:50:00
",41,1,31,125
247369,"2019-08-01 18:51:00
",77,1,92,126
246431,"2019-08-01 18:54:00
",76,1,67,127
236723,"2019-08-01 18:56:00
",54,1,22,128
242375,"2019-08-01 18:56:00
",12,1,63,129
246607,"2019-08-01 18:57:00
",38,1,65,130
245797,"2019-08-01 18:57:00
",35,3,9,131
247540,"2019-08-01 19:19:00
",49,1,76,132
247449,"2019-08-01 19:19:00
",60,1,90,133
245212,"2019-08-01 19:22:00
",35,3,58,134
236860,"2019-08-01 19:22:00
",58,1,52,135
242197,"2019-08-01 19:24:00
",100,1,51,136
239039,"2019-08-01 19:29:00
",42,1,5,137
245607,"2019-08-01 19:33:00
",82,1,28,138
240886,"2019-08-01 19:37:00
",50,1,60,139
242827,"2019-08-01 19:38:00
",57,1,2,140
239700,"2019-08-01 19:40:00
",19,1,36,141
243566,"2019-08-01 19:41:00
",58,1,75,142
237058,"2019-08-01 19:42:00
",30,1,78,143
237567,"2019-08-01 19:42:00
",66,1,45,144
240627,"2019-08-01 19:48:00
",62,1,7,145
238969,"2019-08-01 19:53:00
",9,1,87,146
241577,"2019-08-01 19:54:00
",83,1,15,147
248001,"2019-08-01 19:55:00
",6,1,3,148
241110,"2019-08-01 19:55:00
",63,2,8,149
242968,"2019-08-01 19:57:00
",46,1,87,150
240758,"2019-08-01 20:10:00
",90,1,74,151
240749,"2019-08-01 20:10:00
",84,2,72,152
237116,"2019-08-01 20:11:00
",34,1,53,153
245357,"2019-08-01 20:15:00
",75,2,91,154
243412,"2019-08-01 20:16:00
",48,1,33,155
240167,"2019-08-01 20:17:00
",46,1,79,156
238344,"2019-08-01 20:21:00
",95,1,1,157
237995,"2019-08-01 20:24:00
",34,1,64,158
237622,"2019-08-01 20:28:00
",74,2,13,159
244848,"2019-08-01 20:29:00
",93,1,95,160
236858,"2019-08-01 20:34:00
",39,1,77,161
236895,"2019-08-01 20:37:00
",59,1,17,162
241190,"2019-08-01 20:38:00
",18,1,15,163
245279,"2019-08-01 20:40:00
",77,1,64,164
239887,"2019-08-01 20:42:00
",5,1,24,165
244680,"2019-08-01 20:43:00
",80,1,42,166
240215,"2019-08-01 20:43:00
",25,2,86,167
246171,"2019-08-01 20:44:00
",25,1,97,168
245763,"2019-08-01 20:44:00
",43,1,44,169
241854,"2019-08-01 20:48:00
",15,1,24,170
241605,"2019-08-01 20:48:00
",76,2,35,171
247590,"2019-08-01 20:49:00
",54,1,61,172
241699,"2019-08-01 20:50:00
",23,1,50,173
236809,"2019-08-01 20:53:00
",100,1,79,174
239685,"2019-08-01 20:55:00
",6,1,84,175
242798,"2019-08-01 20:59:00
",54,1,76,176
245959,"2019-08-01 21:00:00
",19,1,67,177
240144,"2019-08-01 21:04:00
",65,1,100,178
238174,"2019-08-01 21:05:00
",50,1,43,179
242427,"2019-08-01 21:05:00
",22,1,60,180
243776,"2019-08-01 21:09:00
",2,1,68,181
239108,"2019-08-01 21:10:00
",9,1,61,182
244894,"2019-08-01 21:11:00
",2,1,26,183
238378,"2019-08-01 21:12:00
",21,1,93,184
243150,"2019-08-01 21:23:00
",12,1,35,185
241100,"2019-08-01 21:27:00
",67,1,63,186
246632,"2019-08-01 21:29:00
",86,1,78,187
246030,"2019-08-01 21:31:00
",62,1,85,188
244663,"2019-08-01 21:38:00
",79,1,24,189
237852,"2019-08-01 21:42:00
",81,1,86,190
245376,"2019-08-01 21:43:00
",63,1,54,191
243247,"2019-08-01 21:44:00
",100,2,6,192
240964,"2019-08-01 21:45:00
",64,1,22,193
240062,"2019-08-01 21:47:00
",21,1,11,194
244205,"2019-08-01 21:49:00
",26,1,46,195
237948,"2019-08-01 21:50:00
",18,1,14,196
239180,"2019-08-01 21:53:00
",56,1,72,197
239047,"2019-08-01 21:54:00
",62,1,9,198
247138,"2019-08-01 22:00:00
",86,1,92,199
237004,"2019-08-01 22:00:00
",79,1,8,200
244407,"2019-08-01 22:04:00
",72,1,20,201
241450,"2019-08-01 22:04:00
",45,1,7,202
247143,"2019-08-01 22:05:00
",60,1,75,203
247761,"2019-08-01 22:05:00
",11,1,17,204
237543,"2019-08-01 22:06:00
",26,1,22,205
246337,"2019-08-01 22:07:00
",14,1,49,206
246438,"2019-08-01 22:17:00
",84,1,48,207
241326,"2019-08-01 22:26:00
",85,1,41,208
241416,"2019-08-01 22:26:00
",48,1,53,209
245822,"2019-08-01 22:26:00
",88,1,10,210
241504,"2019-08-01 22:29:00
",69,1,47,211
241592,"2019-08-01 22:29:00
",37,1,22,212
237060,"2019-08-01 22:31:00
",27,1,72,213
246597,"2019-08-01 22:32:00
",58,1,41,214
243408,"2019-08-01 22:36:00
",52,1,37,215
238414,"2019-08-01 22:36:00
",76,1,51,216
247973,"2019-08-01 22:38:00
",43,1,20,217
241080,"2019-08-01 22:46:00
",88,1,46,218
240690,"2019-08-01 22:47:00
",83,1,51,219
245577,"2019-08-01 22:48:00
",70,1,18,220
244376,"2019-08-01 22:50:00
",26,1,67,221
244328,"2019-08-01 22:51:00
",7,1,11,222
241833,"2019-08-01 22:52:00
",25,1,63,223
240366,"2019-08-01 22:56:00
",94,1,90,224
244745,"2019-08-01 23:01:00
",1,1,67,225
241683,"2019-08-01 23:06:00
",74,1,55,226
242856,"2019-08-01 23:10:00
",28,1,40,227
245701,"2019-08-01 23:16:00
",21,1,15,228
243426,"2019-08-01 23:25:00
",2,1,55,229
240214,"2019-08-01 23:25:00
",45,1,93,230
240546,"2019-08-01 23:26:00
",56,1,65,231
247253,"2019-08-01 23:28:00
",72,1,78,232
239447,"2019-08-01 23:32:00
",71,1,49,233
239318,"2019-08-01 23:43:00
",38,1,77,234
247999,"2019-08-01 23:45:00
",36,1,91,235
245806,"2019-08-01 23:48:00
",83,1,79,236
247646,"2019-08-01 23:49:00
",9,1,76,237
247491,"2019-08-01 23:50:00
",64,1,92,238
238395,"2019-08-02 00:00:00
",9,3,22,239
246493,"2019-08-02 00:10:00
",79,1,20,240
244097,"2019-08-02 00:10:00
",10,1,67,241
238027,"2019-08-02 00:18:00
",5,1,15,242
243999,"2019-08-02 00:23:00
",70,1,12,243
245462,"2019-08-02 00:24:00
",47,1,12,244
242540,"2019-08-02 00:33:00
",77,1,16,245
239750,"2019-08-02 00:51:00
",71,1,76,246
244654,"2019-08-02 00:54:00
",54,1,5,247
246023,"2019-08-02 00:56:00
",62,1,69,248
248020,"2019-08-02 00:56:00
",98,1,98,249
241098,"2019-08-02 01:03:00
",62,1,98,250
237578,"2019-08-02 02:30:00
",72,1,44,251
242085,"2019-08-02 03:14:00
",51,1,19,252
237524,"2019-08-02 04:42:00
",43,1,69,253
241457,"2019-08-02 05:07:00
",14,1,76,254
240184,"2019-08-02 05:21:00
",37,1,56,255
244001,"2019-08-02 06:21:00
",47,1,76,256
238785,"2019-08-02 06:23:00
",43,1,18,257
247499,"2019-08-02 06:26:00
",100,1,28,258
242061,"2019-08-02 06:27:00
",22,1,21,259
244082,"2019-08-02 06:28:00
",35,2,34,260
238799,"2019-08-02 06:46:00
",33,1,34,261
239332,"2019-08-02 06:48:00
",61,1,69,262
247680,"2019-08-02 06:50:00
",63,1,95,263
243760,"2019-08-02 06:52:00
",23,1,10,264
246334,"2019-08-02 06:53:00
",55,1,81,265
238961,"2019-08-02 06:53:00
",18,1,63,266
237018,"2019-08-02 07:16:00
",29,1,44,267
240345,"2019-08-02 07:19:00
",90,1,57,268
248148,"2019-08-02 07:25:00
",17,1,27,269
243633,"2019-08-02 07:37:00
",28,1,76,270
241738,"2019-08-02 07:47:00
",38,1,91,271
242229,"2019-08-02 08:02:00
",12,3,67,272
245463,"2019-08-02 08:03:00
",43,1,50,273
244095,"2019-08-02 08:05:00
",21,1,93,274
246435,"2019-08-02 08:08:00
",39,1,56,275
242285,"2019-08-02 08:14:00
",42,1,75,276
238637,"2019-08-02 08:16:00
",30,1,17,277
242524,"2019-08-02 08:25:00
",101,1,76,278
243520,"2019-08-02 08:26:00
",83,1,67,279
246090,"2019-08-02 08:30:00
",58,1,11,280
240999,"2019-08-02 08:41:00
",90,1,68,281
238293,"2019-08-02 08:42:00
",70,1,99,282
239412,"2019-08-02 08:43:00
",67,1,70,283
241957,"2019-08-02 08:57:00
",87,1,59,284
238782,"2019-08-02 08:58:00
",38,1,8,285
238597,"2019-08-02 09:09:00
",24,1,19,286
237076,"2019-08-02 09:10:00
",60,1,30,287
247065,"2019-08-02 09:23:00
",21,1,7,288
238705,"2019-08-02 09:24:00
",75,3,91,289
238920,"2019-08-02 09:24:00
",62,2,61,290
236902,"2019-08-02 09:24:00
",9,1,37,291
238029,"2019-08-02 09:34:00
",85,1,54,292
247571,"2019-08-02 09:37:00
",58,1,73,293
241389,"2019-08-02 09:40:00
",45,1,77,294
246210,"2019-08-02 09:41:00
",12,1,30,295
238870,"2019-08-02 09:43:00
",93,1,82,296
244120,"2019-08-02 09:46:00
",58,1,57,297
239603,"2019-08-02 09:47:00
",34,1,25,298
242503,"2019-08-02 09:50:00
",86,1,45,299
238454,"2019-08-02 09:51:00
",70,1,1,300
244926,"2019-08-02 09:52:00
",43,1,3,301
237432,"2019-08-02 09:53:00
",2,1,1,302
242733,"2019-08-02 09:56:00
",50,1,71,303
246010,"2019-08-02 10:01:00
",89,1,27,304
243049,"2019-08-02 10:01:00
",60,1,16,305
241888,"2019-08-02 10:04:00
",99,3,44,306
244344,"2019-08-02 10:06:00
",14,3,82,307
236730,"2019-08-02 10:17:00
",37,1,46,308
238379,"2019-08-02 10:19:00
",6,1,89,309
241486,"2019-08-02 10:24:00
",1,1,56,310
243987,"2019-08-02 10:27:00
",11,1,22,311
247040,"2019-08-02 10:30:00
",61,1,40,312
240101,"2019-08-02 10:43:00
",33,1,14,313
238909,"2019-08-02 10:47:00
",8,1,51,314
236975,"2019-08-02 10:47:00
",6,1,50,315
237412,"2019-08-02 10:48:00
",19,1,73,316
239863,"2019-08-02 10:49:00
",9,1,97,317
237253,"2019-08-02 10:50:00
",89,1,65,318
238640,"2019-08-02 10:52:00
",1,1,40,319
241437,"2019-08-02 10:54:00
",52,1,11,320
243250,"2019-08-02 10:55:00
",100,1,30,321
239126,"2019-08-02 10:56:00
",81,1,42,322
239334,"2019-08-02 10:59:00
",55,2,42,323
240973,"2019-08-02 11:00:00
",101,1,97,324
245136,"2019-08-02 11:03:00
",67,1,16,325
237003,"2019-08-02 11:05:00
",99,1,68,326
237941,"2019-08-02 11:11:00
",21,1,9,327
242268,"2019-08-02 11:14:00
",32,1,50,328
247470,"2019-08-02 11:15:00
",62,2,49,329
239328,"2019-08-02 11:17:00
",90,1,42,330
241366,"2019-08-02 11:20:00
",6,1,10,331
240158,"2019-08-02 11:22:00
",13,2,97,332
243441,"2019-08-02 11:24:00
",13,1,48,333
238881,"2019-08-02 11:26:00
",57,1,3,334
243716,"2019-08-02 11:26:00
",35,1,85,335
238717,"2019-08-02 11:27:00
",19,1,82,336
244636,"2019-08-02 11:27:00
",28,1,89,337
245555,"2019-08-02 11:32:00
",96,1,96,338
244550,"2019-08-02 11:32:00
",22,2,3,339
240111,"2019-08-02 11:32:00
",24,3,99,340
241245,"2019-08-02 11:38:00
",12,1,16,341
245008,"2019-08-02 11:42:00
",32,1,7,342
244016,"2019-08-02 11:43:00
",82,1,71,343
242697,"2019-08-02 11:46:00
",41,1,59,344
240487,"2019-08-02 11:47:00
",18,1,54,345
244262,"2019-08-02 11:47:00
",7,1,30,346
247241,"2019-08-02 11:47:00
",83,1,78,347
247299,"2019-08-02 11:48:00
",77,1,25,348
242260,"2019-08-02 11:56:00
",92,1,18,349
239962,"2019-08-02 12:04:00
",56,2,16,350
245420,"2019-08-02 12:04:00
",101,1,29,351
245408,"2019-08-02 12:04:00
",89,1,40,352
241873,"2019-08-02 12:05:00
",89,1,81,353
244432,"2019-08-02 12:05:00
",90,1,77,354
243279,"2019-08-02 12:05:00
",25,1,88,355
241977,"2019-08-02 12:07:00
",9,1,72,356
245158,"2019-08-02 12:11:00
",57,1,52,357
241149,"2019-08-02 12:13:00
",34,1,41,358
238304,"2019-08-02 12:19:00
",32,1,48,359
236721,"2019-08-02 12:24:00
",76,1,29,360
243402,"2019-08-02 12:24:00
",98,1,99,361
247202,"2019-08-02 12:27:00
",64,1,52,362
241510,"2019-08-02 12:27:00
",22,1,48,363
240466,"2019-08-02 12:33:00
",100,1,18,364
242569,"2019-08-02 12:34:00
",24,2,60,365
237880,"2019-08-02 12:45:00
",72,2,22,366
243351,"2019-08-02 12:45:00
",32,1,3,367
238619,"2019-08-02 12:47:00
",51,1,11,368
245303,"2019-08-02 12:53:00
",40,1,21,369
243784,"2019-08-02 12:53:00
",49,1,85,370
245370,"2019-08-02 12:57:00
",59,1,96,371
244162,"2019-08-02 13:03:00
",22,3,68,372
246496,"2019-08-02 13:03:00
",101,1,13,373
242933,"2019-08-02 13:07:00
",27,1,32,374
246748,"2019-08-02 13:07:00
",89,1,32,375
244247,"2019-08-02 13:09:00
",87,1,20,376
247396,"2019-08-02 13:09:00
",30,1,1,377
246913,"2019-08-02 13:09:00
",94,1,65,378
239544,"2019-08-02 13:10:00
",94,1,76,379
246508,"2019-08-02 13:15:00
",16,1,1,380
246787,"2019-08-02 13:16:00
",46,1,37,381
242226,"2019-08-02 13:20:00
",53,1,15,382
239589,"2019-08-02 13:21:00
",89,1,12,383
243463,"2019-08-02 13:29:00
",30,1,20,384
238006,"2019-08-02 13:31:00
",43,1,5,385
239358,"2019-08-02 13:35:00
",9,1,23,386
242179,"2019-08-02 13:39:00
",23,1,61,387
240498,"2019-08-02 13:41:00
",37,3,52,388
241623,"2019-08-02 13:44:00
",81,1,60,389
243624,"2019-08-02 13:47:00
",30,1,53,390
241762,"2019-08-02 13:47:00
",24,1,21,391
238094,"2019-08-02 13:48:00
",49,1,37,392
242547,"2019-08-02 13:52:00
",33,1,29,393
239622,"2019-08-02 13:56:00
",39,1,13,394
237433,"2019-08-02 13:57:00
",84,2,52,395
245435,"2019-08-02 14:01:00
",88,1,9,396
243346,"2019-08-02 14:01:00
",22,1,36,397
239990,"2019-08-02 14:03:00
",61,1,37,398
243438,"2019-08-02 14:07:00
",74,1,54,399
246025,"2019-08-02 14:08:00
",37,1,61,400
245039,"2019-08-02 14:10:00
",18,1,34,401
242713,"2019-08-02 14:11:00
",68,1,93,402
244571,"2019-08-02 14:15:00
",14,5,53,403
246035,"2019-08-02 14:16:00
",89,1,29,404
239089,"2019-08-02 14:18:00
",20,1,39,405
242754,"2019-08-02 14:21:00
",86,1,33,406
247639,"2019-08-02 14:22:00
",24,1,13,407
239865,"2019-08-02 14:25:00
",55,1,89,408
239395,"2019-08-02 14:26:00
",3,2,63,409
242558,"2019-08-02 14:28:00
",14,1,80,410
238322,"2019-08-02 14:31:00
",95,1,92,411
245447,"2019-08-02 14:35:00
",69,1,27,412
246743,"2019-08-02 14:37:00
",7,2,64,413
238621,"2019-08-02 14:44:00
",24,1,56,414
243627,"2019-08-02 14:55:00
",48,1,72,415
239123,"2019-08-02 14:56:00
",18,1,48,416
236987,"2019-08-02 14:58:00
",42,1,10,417
243514,"2019-08-02 14:58:00
",80,1,82,418
244797,"2019-08-02 15:00:00
",64,3,63,419
246684,"2019-08-02 15:00:00
",87,1,52,420
240285,"2019-08-02 15:16:00
",3,1,74,421
237319,"2019-08-02 15:19:00
",21,1,62,422
236747,"2019-08-02 15:19:00
",19,1,1,423
240203,"2019-08-02 15:25:00
",41,1,84,424
237256,"2019-08-02 15:27:00
",13,1,9,425
237930,"2019-08-02 15:32:00
",53,1,68,426
241063,"2019-08-02 15:33:00
",44,1,91,427
246685,"2019-08-02 15:38:00
",98,1,11,428
241801,"2019-08-02 15:39:00
",63,1,72,429
243748,"2019-08-02 15:39:00
",39,1,87,430
244183,"2019-08-02 15:40:00
",90,1,11,431
242537,"2019-08-02 15:46:00
",11,1,62,432
240818,"2019-08-02 15:49:00
",80,2,40,433
243919,"2019-08-02 15:52:00
",7,1,22,434
239893,"2019-08-02 15:53:00
",77,2,49,435
239973,"2019-08-02 15:58:00
",91,1,20,436
244673,"2019-08-02 15:58:00
",39,1,67,437
242825,"2019-08-02 16:03:00
",99,1,71,438
243661,"2019-08-02 16:04:00
",93,1,8,439
246919,"2019-08-02 16:08:00
",68,1,46,440
243639,"2019-08-02 16:08:00
",86,1,94,441
246947,"2019-08-02 16:17:00
",80,1,24,442
240102,"2019-08-02 16:21:00
",91,2,96,443
239735,"2019-08-02 16:22:00
",40,2,5,444
239761,"2019-08-02 16:24:00
",42,1,1,445
237201,"2019-08-02 16:26:00
",33,1,85,446
245084,"2019-08-02 16:27:00
",100,1,32,447
244886,"2019-08-02 16:29:00
",100,2,8,448
247023,"2019-08-02 16:31:00
",50,1,50,449
247905,"2019-08-02 16:31:00
",88,1,28,450
242132,"2019-08-02 16:32:00
",3,1,11,451
242589,"2019-08-02 16:37:00
",3,1,81,452
238437,"2019-08-02 16:37:00
",79,1,92,453
240536,"2019-08-02 16:38:00
",33,1,9,454
236953,"2019-08-02 16:40:00
",34,1,43,455
247077,"2019-08-02 16:43:00
",75,1,91,456
243968,"2019-08-02 16:47:00
",98,1,61,457
237702,"2019-08-02 16:48:00
",39,1,5,458
242153,"2019-08-02 16:54:00
",9,1,49,459
241402,"2019-08-02 16:55:00
",5,1,28,460
247128,"2019-08-02 16:55:00
",5,1,8,461
247578,"2019-08-02 16:57:00
",79,1,48,462
246012,"2019-08-02 17:00:00
",66,1,28,463
245657,"2019-08-02 17:00:00
",53,1,16,464
245197,"2019-08-02 17:01:00
",41,1,14,465
245281,"2019-08-02 17:01:00
",7,1,32,466
240297,"2019-08-02 17:05:00
",9,1,14,467
240384,"2019-08-02 17:07:00
",58,1,17,468
244747,"2019-08-02 17:08:00
",72,1,4,469
247337,"2019-08-02 17:09:00
",80,1,83,470
241412,"2019-08-02 17:10:00
",14,1,23,471
240578,"2019-08-02 17:20:00
",61,1,37,472
241730,"2019-08-02 17:25:00
",35,1,40,473
243966,"2019-08-02 17:32:00
",5,1,70,474
242808,"2019-08-02 17:39:00
",24,3,74,475
246426,"2019-08-02 17:40:00
",64,1,92,476
243294,"2019-08-02 17:47:00
",76,1,69,477
237583,"2019-08-02 17:49:00
",9,1,62,478
245635,"2019-08-02 17:54:00
",76,1,74,479
237881,"2019-08-02 17:55:00
",64,1,70,480
246937,"2019-08-02 17:57:00
",56,1,96,481
241516,"2019-08-02 17:59:00
",100,1,70,482
238153,"2019-08-02 18:01:00
",3,1,99,483
238568,"2019-08-02 18:07:00
",17,1,38,484
238645,"2019-08-02 18:14:00
",40,1,91,485
242371,"2019-08-02 18:15:00
",83,1,66,486
240362,"2019-08-02 18:19:00
",15,1,11,487
246320,"2019-08-02 18:21:00
",4,1,95,488
243554,"2019-08-02 18:27:00
",20,1,24,489
244230,"2019-08-02 18:30:00
",95,1,97,490
238577,"2019-08-02 18:31:00
",8,1,78,491
239382,"2019-08-02 18:33:00
",71,1,37,492
239880,"2019-08-02 18:33:00
",4,1,40,493
237624,"2019-08-02 18:43:00
",63,1,62,494
241231,"2019-08-02 18:45:00
",64,1,81,495
237623,"2019-08-02 18:46:00
",80,1,79,496
244458,"2019-08-02 18:48:00
",17,1,23,497
245385,"2019-08-02 18:51:00
",73,1,52,498
244693,"2019-08-02 18:52:00
",59,1,39,499
245591,"2019-08-02 18:52:00
",66,1,58,500
238691,"2019-08-02 19:03:00
",65,1,8,501
242532,"2019-08-02 19:03:00
",56,1,95,502
238671,"2019-08-02 19:04:00
",8,1,21,503
247992,"2019-08-02 19:04:00
",67,2,46,504
237993,"2019-08-02 19:08:00
",56,1,47,505
239561,"2019-08-02 19:09:00
",31,1,44,506
242150,"2019-08-02 19:12:00
",50,1,43,507
238730,"2019-08-02 19:13:00
",82,1,49,508
245089,"2019-08-02 19:14:00
",65,1,42,509
237026,"2019-08-02 19:15:00
",24,1,17,510
247629,"2019-08-02 19:15:00
",26,1,45,511
242955,"2019-08-02 19:16:00
",6,2,76,512
239908,"2019-08-02 19:18:00
",92,1,89,513
243140,"2019-08-02 19:19:00
",47,1,87,514
241192,"2019-08-02 19:21:00
",12,1,58,515
240659,"2019-08-02 19:22:00
",12,1,37,516
237245,"2019-08-02 19:24:00
",27,1,27,517
248109,"2019-08-02 19:28:00
",16,2,44,518
239042,"2019-08-02 19:30:00
",73,1,33,519
246873,"2019-08-02 19:31:00
",55,1,39,520
237648,"2019-08-02 19:32:00
",58,1,54,521
239033,"2019-08-02 19:34:00
",3,1,27,522
246834,"2019-08-02 19:34:00
",19,1,3,523
244664,"2019-08-02 19:36:00
",60,1,53,524
237791,"2019-08-02 19:37:00
",55,1,90,525
240777,"2019-08-02 19:38:00
",16,1,26,526
241746,"2019-08-02 19:42:00
",85,1,3,527
240575,"2019-08-02 19:43:00
",26,1,64,528
243738,"2019-08-02 19:44:00
",8,1,75,529
243983,"2019-08-02 19:45:00
",84,2,18,530
241323,"2019-08-02 19:47:00
",63,1,52,531
243082,"2019-08-02 19:48:00
",38,2,39,532
243537,"2019-08-02 19:50:00
",1,1,80,533
244235,"2019-08-02 19:50:00
",28,1,77,534
238827,"2019-08-02 19:52:00
",54,1,91,535
237314,"2019-08-02 19:54:00
",30,1,74,536
241559,"2019-08-02 19:54:00
",100,1,84,537
244970,"2019-08-02 19:58:00
",20,1,43,538
242818,"2019-08-02 20:07:00
",66,1,93,539
244083,"2019-08-02 20:08:00
",72,1,28,540
239811,"2019-08-02 20:10:00
",67,1,65,541
240133,"2019-08-02 20:13:00
",97,1,66,542
238037,"2019-08-02 20:17:00
",96,1,63,543
239488,"2019-08-02 20:18:00
",50,1,61,544
247302,"2019-08-02 20:21:00
",24,1,64,545
246155,"2019-08-02 20:22:00
",5,1,52,546
238314,"2019-08-02 20:27:00
",63,1,44,547
241099,"2019-08-02 20:28:00
",51,1,13,548
247974,"2019-08-02 20:32:00
",89,2,6,549
242571,"2019-08-02 20:33:00
",47,1,45,550
248120,"2019-08-02 20:42:00
",97,1,95,551
237992,"2019-08-02 20:43:00
",65,1,60,552
238407,"2019-08-02 20:44:00
",81,1,82,553
236999,"2019-08-02 20:45:00
",41,1,68,554
241706,"2019-08-02 20:47:00
",41,1,91,555
242960,"2019-08-02 20:53:00
",17,1,96,556
247921,"2019-08-02 20:53:00
",92,1,58,557
246024,"2019-08-02 20:56:00
",10,1,58,558
247280,"2019-08-02 21:02:00
",91,1,45,559
240949,"2019-08-02 21:02:00
",31,1,54,560
240025,"2019-08-02 21:05:00
",84,1,45,561
239609,"2019-08-02 21:07:00
",64,1,57,562
243938,"2019-08-02 21:10:00
",96,1,45,563
240485,"2019-08-02 21:10:00
",45,1,91,564
243336,"2019-08-02 21:13:00
",92,1,51,565
240852,"2019-08-02 21:14:00
",4,1,59,566
237277,"2019-08-02 21:15:00
",31,1,33,567
243037,"2019-08-02 21:15:00
",37,1,25,568
246424,"2019-08-02 21:18:00
",7,1,44,569
246523,"2019-08-02 21:24:00
",8,1,75,570
238648,"2019-08-02 21:26:00
",96,1,64,571
238991,"2019-08-02 21:32:00
",80,1,6,572
244389,"2019-08-02 21:37:00
",4,1,6,573
236863,"2019-08-02 21:40:00
",44,1,50,574
237279,"2019-08-02 21:47:00
",12,1,45,575
245628,"2019-08-02 21:49:00
",60,1,80,576
246071,"2019-08-02 21:50:00
",70,1,4,577
242446,"2019-08-02 21:51:00
",99,1,39,578
245950,"2019-08-02 21:54:00
",18,1,41,579
244618,"2019-08-02 21:55:00
",94,1,64,580
245024,"2019-08-02 21:57:00
",78,1,99,581
244555,"2019-08-02 22:01:00
",73,1,86,582
243335,"2019-08-02 22:02:00
",74,1,66,583
237125,"2019-08-02 22:04:00
",55,1,11,584
239650,"2019-08-02 22:05:00
",55,1,98,585
239571,"2019-08-02 22:14:00
",8,1,90,586
246939,"2019-08-02 22:17:00
",53,1,67,587
244317,"2019-08-02 22:20:00
",61,1,99,588
247079,"2019-08-02 22:20:00
",85,1,79,589
237565,"2019-08-02 22:24:00
",78,1,60,590
238474,"2019-08-02 22:26:00
",8,1,47,591
242631,"2019-08-02 22:31:00
",46,1,78,592
244046,"2019-08-02 22:34:00
",12,1,22,593
246484,"2019-08-02 22:36:00
",83,1,80,594
246977,"2019-08-02 22:40:00
",19,1,20,595
238902,"2019-08-02 22:41:00
",80,1,37,596
245779,"2019-08-02 22:43:00
",99,1,31,597
246794,"2019-08-02 22:44:00
",96,1,61,598
236872,"2019-08-02 22:59:00
",38,1,71,599
243137,"2019-08-02 23:01:00
",34,1,22,600
238351,"2019-08-02 23:01:00
",64,1,59,601
238317,"2019-08-02 23:10:00
",82,1,9,602
242505,"2019-08-02 23:10:00
",41,1,51,603
245938,"2019-08-02 23:12:00
",64,1,71,604
238028,"2019-08-02 23:16:00
",97,1,88,605
240093,"2019-08-02 23:28:00
",92,1,15,606
243787,"2019-08-02 23:33:00
",69,1,26,607
241646,"2019-08-02 23:41:00
",52,1,83,608
236675,"2019-08-02 23:54:00
",21,1,43,609
246099,"2019-08-02 23:55:00
",96,1,20,610
244424,"2019-08-02 23:58:00
",74,1,94,611
243808,"2019-08-03 00:01:00
",47,1,43,612
241071,"2019-08-03 00:26:00
",98,1,4,613
238911,"2019-08-03 00:33:00
",54,2,47,614
238543,"2019-08-03 00:37:00
",84,1,89,615
245562,"2019-08-03 00:43:00
",19,1,91,616
239056,"2019-08-03 00:47:00
",99,1,57,617
247393,"2019-08-03 00:50:00
",71,1,19,618
240092,"2019-08-03 00:51:00
",14,1,47,619
238973,"2019-08-03 01:15:00
",100,1,22,620
243686,"2019-08-03 01:49:00
",69,1,96,621
241836,"2019-08-03 01:49:00
",12,1,6,622
245794,"2019-08-03 02:29:00
",41,1,69,623
244869,"2019-08-03 02:42:00
",6,2,79,624
243762,"2019-08-03 03:53:00
",33,1,54,625
237458,"2019-08-03 03:59:00
",63,2,35,626
239295,"2019-08-03 05:37:00
",7,1,72,627
239575,"2019-08-03 06:04:00
",67,1,63,628
